store_id,unit_price,dist
56,3.434483870967742,0.13172703814306405
57,3.383,22.755047738293406
95,3.6314752475247527,0.31758085484646337
96,4.199,0.2823541314221066
102,3.3278235294117646,2.248745764661568
107,3.353761904761905,3.6820849031796303
108,3.3299615384615384,10.536681228932437
113,3.119,13.241314157265355
159,3.6323333333333334,0.0992928652110698
167,3.219,1.3073113227493665
192,3.157,0.2994945434877447
193,4.014384615384615,5.97544709588716
194,3.413,0.6628153647773756
208,3.8156666666666665,15.224719757122982
221,3.2889999999999997,0.6290103587812376
225,3.708032258064516,1.621553699828721
301,3.739,1.0931791070238503
302,3.8056666666666668,13.434825698278495
303,3.659,12.425637536573761
348,3.8489761904761908,0.12827949786602713
351,3.449,42.25404478666733
353,3.499,5.315665118161924
359,3.759,0.9668330278081039
360,4.159,3.619809502393405
361,3.759,0.8852275123859744
366,3.099,4.911337205833847
367,3.599,15.1617622252454
368,3.399,17.606527332712297
370,3.4823333333333335,6.492509196872482
373,3.149,49.34983936804207
374,3.129,68.79538185325738
375,3.269,36.98416106932789
398,4.099,55.4225179076715
407,3.542382352941176,1.918269894716217
428,3.099,4.974462426624104
433,3.699,1.0693056126638432
434,4.0489999999999995,3.6836058781295784
439,3.739,1.9173326931482606
440,3.7698823529411767,3.2356508967973214
445,3.9812857142857143,1.7395135379240583
476,3.0223333333333335,29.868365452425607
479,3.4144545454545456,1.5589517126223775
480,3.339,24.986157932560662
482,3.5995128205128206,0.10005002729491919
488,3.479952380952381,1.5332314036184607
492,3.4662,10.081728490003313
494,3.659,2.6861048826462857
495,3.7091960784313724,3.504525187059798
498,3.6857469879518074,1.837392448402531
502,3.799,2.299197660055904
515,3.852333333333333,4.3020057225650605
518,3.699,1.0003360810665443
519,3.659,2.0671898872239978
520,3.699,1.6038170387780175
521,3.659,2.3127133653160556
524,3.7484117647058826,0.9215450743593095
527,3.519,1.6364458031500289
561,3.7843125,3.4801305411740997
562,3.189,0.4313833061299016
578,3.089,0.6694494281188459
579,3.0823333333333336,3.1510848150199577
580,3.1374615384615385,0.7282781843399534
582,3.249,0.09617012430474475
586,4.199,1.7901625629182754
591,3.809,3.7947144432436657
596,3.3865,3.039533473309591
597,3.359,0.2499431917468672
599,3.399,1.7903595571586488
603,3.359,0.6550082458800676
612,3.399,4.856865880958914
650,3.631815533980583,0.9793649411075847
671,3.504864197530864,6.663272114567572
672,3.6968723404255317,1.339065062057174
679,3.622888888888889,5.103336998906837
680,3.689,3.3880563916826407
683,3.553709480122324,5.220327067111288
685,3.3677640449438204,0.3088154677552874
688,4.099,5.127218552471694
699,3.609,1.084339936926306
700,3.606272727272727,0.0703105499425666
709,3.759,1.8816101474854314
723,3.3598695652173913,3.4665696865392
738,3.077571428571429,1.500926579893869
783,3.2571818181818184,2.907834848544574
794,3.6547894736842106,0.973019056244408
795,3.289,3.118408539407904
797,3.863,13.537513798328822
808,3.7990000000000004,11.267609794632401
816,4.899,0.17523125762862465
819,4.029,3.152809163021029
820,3.599,3.5426187422598794
821,3.659,1.3144654773668185
822,3.7089999999999996,1.9414865990306829
823,3.899,8.519223686135804
829,3.567,54.22052907371813
834,2.8592,0.17799892747088708
840,3.184625,2.155637007653769
861,3.1853157894736843,3.2110442751652175
863,3.474,22.842358778356992
864,3.7023333333333333,20.08500039403981
5233,3.319,39.8439540869026
5242,3.699,0.4802129582166238
5250,3.3770000000000002,0.165757234648137
5255,3.2223333333333333,17.14608338743471
5259,3.399,45.85014337973322
5264,3.177205128205128,1.8790516597218276
5267,3.727148148148148,1.7685913993283844
5273,3.999,3.58042971549415
5277,3.4865,1.7986643437395389
5279,3.6947142857142854,2.466828977065056
5282,3.9992298850574715,0.9006251776265275
5286,3.3974375,4.8298055786625245
5309,3.149,6.136733575668576
5320,3.6375714285714285,0.42632367905351126
5323,3.499,9.16339392947127
5336,3.369,21.464119957312658
5338,3.899,4.811240195427126
5351,3.424,4.687444817126131
5363,3.6946521739130436,0.4908792297730502
5364,3.999,0.6092714502320505
5370,3.699,25.587951031088433
5384,3.1189999999999998,24.62195885439978
5394,3.369,0.1815831139288558
5403,3.2058750000000003,20.40666729322624
5405,3.1550000000000002,36.36879646335351
5408,4.064151515151515,13.29455050801857
5449,3.719,1.5551207400518314
5459,3.1830000000000003,67.0153477187855
5466,3.184,0.1652640416175437
5467,3.1704285714285714,6.249882546190945
5469,3.1656666666666666,3.272306764844372
5470,3.2405686274509806,26.601311492142084
5471,3.3444545454545453,11.620121700758627
5472,3.280818181818182,33.39071015999396
5473,3.1585652173913044,29.2235800172607
5474,3.1390000000000002,30.313394866123712
5475,3.335,26.9794273479426
5476,3.19071875,3.903156640733913
5477,3.228473684210526,9.640497193653445
5478,3.3173333333333335,13.817664837208637
5496,3.5005714285714284,4.307423536012188
5497,3.535296296296296,0.6530978216931461
5498,3.4615,0.2908577756862492
5499,3.54862962962963,4.043036324593706
5501,3.4636153846153848,0.45901956946252653
5502,3.300333333333333,2.7191786602107753
5505,3.239,0.83102873564031
5508,3.293742268041237,11.103952785077569
5509,3.1373333333333333,18.136931305463772
5510,3.388753086419753,0.8579530811946403
5511,3.319677966101695,7.238359763679148
5512,3.32275,0.45346407806780087
5513,3.4083448275862067,0.39026736618877195
5514,3.404070422535211,0.2039755958603698
5515,3.3633396226415093,6.362619226669645
5516,3.394357142857143,25.864003012256827
5517,3.2043658536585364,38.3323596206158
5519,3.168747899159664,1.908934626037893
5520,3.378591836734694,1.5772117914083406
5521,3.339566037735849,6.532244845790003
5522,3.3048333333333333,1.4493135657059306
5523,3.358375,0.1696429556832293
5524,3.1905757575757576,5.080506640691854
5527,3.669,0.599863425982565
5535,3.199,0.09155226525681753
5539,3.8784117647058824,1.1883034920047468
5550,4.549,5.634612269397662
5595,3.5197017543859648,0.3227055650385883
5596,3.4156666666666666,1.7666592745998853
5598,3.4262727272727274,16.186402774711222
5600,3.1304285714285713,18.106254741647586
5601,3.097888888888889,20.535567684689678
5610,3.349,2.574755946998096
5613,3.299,39.087300719515866
5614,3.266166666666667,6.7308244998493105
5617,3.144,8.736988649037864
5633,3.4968947368421053,1.2662976496368736
5648,3.829,6.124746828518008
5669,3.319,2.108959821298567
5698,3.849,2.520889790161434
5710,3.299,6.262602881225441
5715,4.599,4.8489513189667806
5720,3.399,8.334232358396203
5726,3.399,0.8563344292309181
5738,3.0215,1.794763328299345
5740,3.8206666666666664,1.1101062687233672
5741,3.699,4.666356824157748
5745,3.2856666666666667,1.1902294904288613
5748,3.709416666666667,0.9171664476081809
5749,3.339,7.59513984879348
5753,3.799,0.12936888767620797
5754,3.899,0.27317120718867133
5757,3.7935454545454546,0.08864076220857811
5758,3.249,30.120822860879613
5761,3.099,1.726365495820845
5763,3.099,21.012220568420894
5764,3.299,6.427908642765034
5766,3.0272352941176472,15.387113011552708
5767,3.169,13.48419205325029
5770,3.3623333333333334,3.865442973706775
5772,3.299,0.09555020793027642
5782,3.199,35.50696911871797
5790,3.399,0.4203991896980802
5792,3.349,3.615720115959296
5794,3.499,142.03226063763591
5797,3.199,90.84610443352298
5807,3.039,2.080762358726406
5829,3.3168740157480316,8.891296764070937
5845,3.159,14.104687885506364
5850,3.499,9.272226816001291
5853,3.0473333333333334,15.545092287582058
5868,3.6990000000000003,46.26731112964202
5881,3.340666666666667,29.497822167594805
5885,3.1053636363636365,21.37329307391877
5887,3.559,0.26314140886672927
5893,3.41525,0.15404035238059283
5897,3.199,1.4833729814945091
5898,3.159,0.28962995807853664
5900,3.359,0.4038640518002391
5907,2.959,4.8325174489419895
5914,3.099,1.8093482018547646
5915,3.3682727272727275,1.0178239123909787
5916,3.1435454545454546,7.041793031707496
5949,3.199,7.813713246965551
5956,3.2095263157894736,24.440126107052553
5959,3.6944999999999997,3.377900706452325
5965,3.6656666666666666,2.8400862099568203
5969,4.399,9.7722853029081
5970,3.299,6.051439952974262
5977,3.724,1.4150355959770566
5998,3.1523333333333334,4.727597269785378
5999,3.156222222222222,7.557060138865538
6002,3.389,9.039598889688103
6003,4.574,0.2212659586687957
6004,4.499,0.9904385094925352
6013,3.289322580645161,4.436132768539105
6014,3.4989999999999997,2.168121186052902
6015,3.299,0.06482674460885446
6017,3.772333333333333,2.0550118473732946
6021,3.9156666666666666,0.2621099819954857
6051,3.9268260869565217,7.703661440144238
6065,3.354625,0.3994289961809594
6068,3.5036875,13.599014005998368
6071,2.989,0.7938244709795655
6072,3.5775714285714284,12.926172004305219
6076,2.991,20.114430679730926
6082,3.2005384615384616,16.71329385495265
6089,3.650607142857143,2.2823069164909504
6093,3.2234444444444446,24.912881135449183
6103,3.799,0.10224745922591995
6107,3.599,2.911440402752977
6108,3.624,0.33066766157212313
6110,3.7656666666666667,8.27002992696216
6121,3.4323333333333332,0.4234923069531573
6128,3.499,13.498526744328005
6131,3.399,0.08692868819535389
6132,3.565666666666667,0.6943732405190024
6141,3.6513076923076926,2.364645638651672
6143,3.7988360655737705,15.028220187157157
6163,3.1639999999999997,12.648861022994334
6212,3.371142857142857,3.1614606554014992
6221,3.260666666666667,13.181431799174323
6224,3.115666666666667,1.2318431780700658
6225,3.599,7.187184333031689
6227,3.6656666666666666,4.785832926497911
6298,3.5781666666666667,1.169308837372858
6300,3.609,0.4722473869424512
6302,3.5391754385964913,0.22093479574691344
6303,3.4736666666666665,8.208584903165155
6304,3.6056666666666666,3.080026683471976
6305,3.5013076923076922,22.203938637720867
6306,3.571142857142857,8.719534856039951
6308,3.6851290322580645,0.31954170272225935
6310,3.5515,8.066394204751505
6311,3.5052499999999998,0.24100577247942448
6312,3.5060000000000002,4.201533026981464
6313,3.5615,0.8882388584104197
6314,3.499,3.579230307667494
6315,3.5208181818181816,0.45722317170718735
6317,3.5716666666666668,0.1253390810451354
6318,3.8890000000000002,0.053194854929368936
6319,3.597206106870229,2.202233343469993
6324,3.846058823529412,11.516236530291655
6325,3.6261428571428573,0.1072944516047053
6326,3.6575714285714285,15.096523250786896
6327,3.6856666666666666,0.14034299488191168
6328,3.484,10.653779265491753
6330,3.711,16.944940169808156
6331,3.499,8.567307485743495
6332,3.935,0.38130717293551036
6333,3.789,16.130464584858814
6335,3.6143846153846155,6.8218664421387
6336,3.5104285714285717,7.771609060030171
6337,3.441105263157895,4.2125114721851595
6338,3.509,3.5769500646488037
6339,3.5771818181818182,6.571667253730776
6340,3.6202857142857146,2.6922806161412405
6341,3.529,11.676517935481717
6342,3.5363170731707316,0.7019160781438497
6343,3.529,0.057397060709689814
6344,3.532157894736842,8.371532586148353
6345,3.635,1.298218482020099
6346,3.459,11.382082835099578
6353,3.399,37.612065078827584
6362,3.3423333333333334,4.047828154113713
6368,3.8714999999999997,1.1433545460711967
6370,4.059,5.570043619476588
6372,3.99,0.27858181014782235
6376,3.859,6.978903210694747
6384,4.559,197.0954751306672
6385,3.899,11.80458084929248
6389,3.6656666666666666,6.4229781862795745
6398,3.959,0.8241716019588309
6399,3.311,4.102076872863116
6400,3.335,6.85142843171835
6405,2.999,3.3315493846446564
6406,3.349,6.844375820570839
6407,3.372,5.4309073239372845
6408,3.3689999999999998,27.1330304614739
6409,3.379,8.625107434945923
6410,3.2915,0.27323114320252384
6412,3.179,41.98668146234014
6413,3.399,0.18453185570665692
